	Genus_0	Genus_1	Genus_2	Genus_3	Genus_4	Genus_5	Genus_6	Genus_7	Genus_8	Genus_9	Genus_10	Genus_11	Genus_12	Genus_13	Genus_14	Genus_15	Genus_16	Genus_17	Genus_18	Genus_19	Genus_20	Genus_21	Genus_22	Genus_23	Genus_24	Genus_25	Genus_26	Genus_27	Genus_28	Genus_29	Genus_30	Genus_31	Genus_32	Genus_33	Genus_34	Genus_35	Genus_36	Genus_37	Genus_38	Genus_39	Genus_40	Genus_41	Genus_42	Genus_43
S012	632.15786342034	450.93516254322066	19.25614186840525	1.664046497702938	470.5271049492653	3.558828295246314e-05	147.2376246785494	159.417551523883	161.26877369253668	305.8759059912316	160.0984497583929	0.3713556240256474	13.45714152348418	0.09156116926759614	21.39623523530803	0.025213006574784525	2414.710409099169	0.002239181114006861	67.69333409714012	206.98299920869889	9.797181024687719	42.90959103827424	1.764932786592545	0.17919700003843317	179.32054165725714	45.009796998532366	40.78156164782544	34.044000682657376	767.4625345671622	4.258106534059545	176.7360364235072	595.3638973032183	615.881415415064	323.03807660825015	305.8693889644039	0.8462803882625394	1011.2323597127742	374.7507357325503	0.5821043374525301	209.28389050895532	3.476424848292549	0.07808327200997958	9.255044402903094	14.909669488675933
S013	0.0003289105981768061	40.96679137276559	168.6076428850448	275.1493326268412	80.41228743897963	8.177941378736444	1.3984956298989524	186.20150502577835	22.169840472617725	0.27908377569168513	0.010887278702209615	42.52836994125712	140.05993777551774	482.4806949870746	2.3963799285028706	205.19159034614043	0.009218188549058919	0.04847691693862244	294.36506164544113	301.661033594667	25.24897256115627	0.2051320531397738	124.31250636027526	65.73610877726355	108.98927551108073	0.21835133365123707	8.761630697006595	793.7735467140197	3.1683446423170816	230.12624216462993	130.29110172535414	6.745136847379405	3142.038016541893	4.296431117365716	0.14501589365949868	10.07570505973953	771.5407096116566	348.54152279880293	26.892953115775544	763.9268786716347	59.32938258796836	83.90135008720421	1026.8263090515434	12.79447595573863
S014	856.763542547299	141.55142483388508	225.3872172010369	2.2441708544053003	513.2767798338754	6.501924587174625	46.22651373026058	22.59196360921636	1.6392138666840756	168.7858170677808	5.572472469111189	1.85694239345666	18.259058854875796	41.42331057048073	137.18999022134608	1.7597455667455537	0.011232017502946518	174.91716975110083	476.2945261417041	115.01679899342099	3.5302556874970845	8.694297572690783	83.20362525220372	0.0141996141813128	48.65533755659903	14.75832201977591	0.017063366416357056	3517.16431149261	1.4075029593561927e-05	154.1604467923863	49.57261237443298	63.08706822370872	0.9686819660370868	13.516724833113823	3.3073920481951573	182.7647807149438	570.9705733305689	201.5398548669681	1282.9060271869446	66.74140243542881	574.4772425258266	0.006002433226733247	198.54950412735852	4.124444392494543
S015	35.286589592661564	0.45242847852790946	670.1676840434294	118.87912983940534	714.7395720369212	18.985697093878738	429.5944139084106	403.9243552037283	457.7241052943576	18.516223996994885	35.98065168063637	33.72669606143013	6.540358987427791	5.644063661039003	146.3035403921133	159.67455486654083	31.25476501086257	88.56046124017476	0.003917093511019316	31.367333241132688	128.32483371604522	149.93620369768396	443.72579401285026	3.432944303978652	185.0106007234837	7.101420065019568	0.06761792789045978	24.175578040705123	71.04378548370055	11.984622817470093	416.95971608790234	16.109674921583224	259.44579535451504	41.51555454891732	2.6499834875555646	2.6641019812891282	119.08608884074327	2024.4867943321283	424.66769503655377	0.022655361064315732	1640.3130781023128	461.75750799575667	5.711407378386192	152.4800040592812
S016	822.5711086598754	38.09901246774959	565.2521533721465	731.6146854917218	253.25608937172757	206.26810333920463	446.094888580418	7.465631601646179	0.004627459702084507	231.27261747694206	9.359100831906552	215.63515427078897	363.2353240646334	72.23681157227246	358.5393058693057	1.303436929009003	418.6285869350054	16.341358270295682	0.3381958796325882	4.9728771145165895	8.66624501385084	0.16786744902055178	0.15370771637443684	9.598606937396509	1122.2232223924932	149.8236475870739	31.243529484692722	174.37718257316067	179.1250844009165	3.68045641482608	5.8002518373245175	0.5062207821091042	493.71078648779115	313.19702677520695	1806.1899151979921	57.23474193431241	156.48351601166618	138.87155634904872	0.38600557695815435	1.2805410297246311	570.1590645150724	0.019085972803683494	14.247641613797917	0.3650263878854587
S017	106.89325077477812	35.23726666218112	140.07867456895707	1034.7372472513134	4.119657598050217	0.589558030515006	30.625684126192922	637.8505418429771	375.0554618163022	0.1756337646149249	2.23342164175548	22.306877207853162	174.0062944916877	0.9094044136110699	1075.6150515266586	144.52648590577982	2.2903009299052552	35.73724961164267	27.253858081471193	0.0038949470580190953	1976.788895155592	2092.4788525478434	15.755415504140744	49.46932914983182	173.87442764005695	155.39766078106095	1.4370875640040495	355.3539859124245	0.058426569246011154	0.05715318487616622	1.1515136265995136	14.362300148943826	80.91467153903265	434.3262161652379	14.837885979674189	90.62552499061147	0.8685633052321506	53.4297758624967	27.309495045590047	474.5665270096759	41.23647127138449	0.001450517323345207	95.45224186110755	0.00031347471173842764
S018	2077.4221339475666	1428.1755575792329	0.37555716237393766	42.81196954866381	0.2583148010812915	1.065655405717678	217.4764222319163	22.753016331918925	44.424956702679026	607.0447914928412	285.2288520607233	170.77378968345664	6.214971949751496	0.011365976416761162	45.082847162800356	148.10565998049034	131.7923618174989	0.071266895779254	1.0685068554369985	63.831768532096575	0.01489436902465065	0.08904220898818616	1349.2815003701362	18.497910895550174	17.88580481295635	1.7495104243513497	148.8172572765943	7.099855828194993	0.14319131451542935	10.196021299408047	123.68876965194899	3.049305948715069	117.43311660708845	136.85079432478275	0.015228546197014426	306.0009705993461	97.9423566774389	331.7591740959867	0.6289633953259248	888.1654250238381	22.01080742789271	38.28773042217966	1085.8752344905	0.5273678706000836
S019	535.4745730809483	8.44758388825091	433.24849924400564	736.9299961981078	220.58147838297427	375.3536977058529	248.2260135328083	1.722124005061457	2586.0112681592373	0.015489939338632318	0.6381455995240067	318.6620458167947	56.5888897132912	196.37723256964895	94.69866291289418	9.649613807570693	158.4190293387124	121.57315627981025	1.22189031152618	9.386587708998717e-05	190.17935624090904	0.24776325203997882	285.17379960666824	77.12274136411472	109.11533718387452	17.444003796863708	209.952902474855	1283.373296948098	13.208110409466155	10.548290632169127	37.92126550527299	532.0154699830737	24.09083542928972	111.25786877368961	93.55634896175509	89.26964291000188	79.73514187825296	149.09909544047284	6.964692428679265	0.04276583197720135	260.56830546968746	266.29221998395815	35.602551006417485	13.37871013617443
S020	0.2871769095515948	167.0754592279687	212.0414477738891	205.09613044758544	0.7535094618120701	623.8579704504721	143.7783695486011	3.310027900767214	24.065747307032925	0.0037924675600095534	12.23529239374259	16.50459111833403	10.296439013888227	800.637712777689	3.4082310627899757	68.6813688985894	1.1256856196453728	323.4233998906517	58.58775892172148	365.12503766926307	0.06622196262403528	10.61876329356011	1086.1581013927682	12.068654187672976	64.5507514074555	0.1042013340036686	0.011352204105205321	1088.181307593292	113.2956275682337	27.283073123236562	0.0026901175210695513	2402.7290637606266	50.89743622132648	328.1696853718914	9.934766104244302	4.19721332894835	71.59445271975828	176.86025521614027	0.6672093008052141	6.446779869536943	674.3123333820653	107.01648451289218	724.4214819924612	0.11694517327575951
S021	70.04831892054571	2.3620492010355414	683.9348862037051	72.10442386054648	225.6526607161158	0.09034371030299734	510.03488545089857	0.04939670185135984	4.516832987835906	2.311695744904012	382.9481039922833	4.785239963561401	864.0263585178211	7.9735968558721195	0.0056892832297628405	72.95840309523597	120.05794813641086	0.5232510440147428	563.7887552150402	424.9803144049467	4.698996942000421	14.741155434134493	151.4619304680068	484.17922815244134	1214.8088699567654	2.0106623039111464	470.8449897678383	721.7134421365605	13.061592964892975	1.3677133861104676	3.3578151736786648	61.3011722133076	0.23982527729742692	501.2787387264417	881.6051559172113	2.1980139859220875	136.4241343146565	315.75490849740504	0.20311931498115515	3.5553884119931434	552.7170933968038	301.96062359115666	76.8213284565795	70.54094720374738
S022	96.67738915371523	26.50497728402942	326.8965062256617	0.48026227318711917	1.5122428711046858	70.92233395634175	242.40640782583603	31.30613058884124	82.5210409222784	274.88339106394875	3.0298772050355525	7.247309528398687	14.423095948202938	300.00254452785305	19.412700530936746	0.011901691018227538	244.91615627680582	864.8386135659815	491.16320901464684	11.405651991850563	267.5736918331985	0.6656080470031303	76.31310959767616	135.30248624957196	376.0312302080318	14.554559774955283	16.77401411176479	404.9026428977522	0.0015501776466943105	351.49172401155823	635.1744075097897	875.8626981727739	313.9949091224853	0.4180427605589854	0.00044753060584631124	18.568472015923806	17.753860939661276	1148.5693245569248	263.70043741170605	1037.9944202334511	0.2140282417756693	167.5051267567966	765.9672175117241	0.1042478809877701
S023	0.2848510016446533	198.72147675790862	690.4403261186728	84.32225789924014	16.456774996934833	338.02430135547326	778.3794056352942	143.62621720650733	131.84269878568588	6.2834416274591565	0.40391942227071564	69.20474838981009	1555.9064158723565	286.85684865286817	7.908004537726937	1.0807711353618012	66.57909686562695	146.5572554213876	3.9771659344297694	2.2342186884082578e-05	4.804626370457992	0.4551439967205513	400.1204290729871	81.75438510331772	1187.7587421011922	0.22198898294026087	0.5420262547932853	78.99387177197741	72.02527965978743	10.21926015079049	42.67528416706525	901.4519239681597	144.27044038103037	457.8963112541416	8.246150072833494	141.0448575426472	0.552399294592219	55.42315537399249	0.664724122863434	0.1685045206873579	1359.8040072345577	208.25073541499881	167.80315304153876	147.99660018707849
S024	1082.5067150741793	118.4408030027991	0.000349319310372662	16.3955178943804	0.8875125214285795	27.131380132599258	230.8118295349508	281.73205701259553	256.11228954204876	18.57829220107268	65.20224935353124	574.0049908950169	1255.372608243599	21.239767770821757	35.24014426842602	299.9574168886494	36.32139324407229	57.782257973016364	962.9451734775112	1.8959915698318062	223.26928729722016	26.46174767449705	48.95014119818367	261.42001952703777	33.20085857267293	98.64172620979525	0.008931512665549366	2.1334258232610708	387.94587542249735	15.346301602889925	0.7329006624786157	20.171152393788756	177.57121426360416	2377.5116305054325	39.98630877296772	124.03183872665757	133.67918094152165	400.0926013661428	62.33696025173891	10.665679785273486	0.07096687149888652	12.236540413979998	136.92320669080382	64.05276359354988
S025	101.46308135542182	228.1134216965737	224.78189046441332	92.51728952521137	7.95134537757041	1335.8346557846085	135.6400968323784	1.2473022152740731	1.0712011848694127	15.044980928764053	84.4312103847328	97.71444403560507	188.49737590937883	16.94487854812946	459.59703319022645	117.78704051785816	176.54968511800786	682.4251514011083	172.75561123765578	5.1973055771035295	822.6071335381171	781.3462476387846	0.10654469619187816	76.0101643769519	232.02334125166726	0.002058629699200914	316.4395981232076	19.787867738271565	588.3865273909853	6.135221311018795	0.00015881691033942208	300.02750244615913	404.85179880638276	439.28402544541626	273.8562611751365	775.4527707188264	0.34179872349778734	0.2201439761444118	55.11558563326461	32.92970336279688	602.4325736173726	0.17366215160678414	126.69151744020486	0.21279170649438375
S026	395.16446664453633	0.03675414216000115	37.96984958449366	6.0659674395749015	417.2575638551999	38.674771722229984	17.89758994545506	5.530416642140226	25.5702764211791	0.7260398888857134	79.61817076620967	132.29252600394244	0.12081965301068393	6.937235832574825	470.97199918009613	108.8063216533862	1.1987847361120019	10.17716537128866	11.87594727473884	305.4956409217011	9.848289067986988e-11	0.029149757199697444	7.415967867207484	16.94616119863612	26.15126257212123	540.5895716730902	382.29228872145865	48.59227978843273	30.51892783238366	0.2501568235731909	74.83224350266826	170.9610906494744	1.0672123199680923e-05	254.99341262870442	2157.2196987860216	1620.0039298928748	13.905452760009522	366.79595995845597	0.0320096269391042	1796.684988792379	48.18713561448949	4.251599957522123	28.54207660404625	338.4163166411732
S027	448.62634729753876	4.264402129246839	61.58145209644412	4.520842239283471	142.73620974487233	0.9854269931072593	276.77339983824584	173.88782439615406	754.6192114934498	26.75653124822831	0.5010187586807408	9.268866479164021	0.0005832468933996446	0.7207965383180874	70.99121153408703	90.97548264332556	0.0001576554441555836	1951.5924412096292	205.06924099411313	334.9213206689422	85.58427723947625	0.7438820509713945	327.7991944952057	0.6434989382825692	0.0010549483974940203	333.3232620471332	22.272773337052268	2.0595604064234347e-07	175.3538296137863	815.8503241677672	347.30531937930084	34.81304719719681	0.08587837706144759	7.05955716991204	289.8382813772665	0.05618902803065373	1366.1042230963446	26.249409403087412	3.2739051413145117	154.54070484384542	417.8171996357337	32.02602892422285	8.410617436841894	992.0547747406439
S028	47.56351178966074	0.9946942252874746	126.93136346006736	0.7305211341164533	70.84464386446295	58.69895008484433	0.11072490037009516	319.54966501501156	78.6723410199535	0.017587213323203617	39.805661752489115	0.027098373634370218	2436.505215254387	439.2253668787906	1227.382419815501	189.88839459567149	90.23964913390098	37.31713974934295	0.09616342572641526	292.8036554471581	1087.8949757680002	67.25421687688859	49.93540615484075	5.597149304727743	87.90844269575706	9.063587060995688e-05	861.5602472409519	129.2542727094614	13.438547755756096	51.34168490269622	0.4816635036933288	27.28976088172894	244.6670359380927	26.07925394672863	787.0081138802012	94.30703524228109	284.2118013987091	87.38512995956181	145.00688565231744	2.389180186237734	0.2903101060793976	3.83701451891374	0.009093869614707534	485.44791973718776
S029	1674.734457107066	51.584763193508515	90.4313405661464	12.084721196628559	851.1240907128199	839.0778187741735	377.95002495939076	79.72995711307539	141.62481823078434	20.610549684890245	4.291671892553178	0.11011628329238457	84.85184552249392	454.0083951687343	20.740615428810646	358.6718558031502	1.5175590306135147	104.17058419328882	0.8604413848216904	2.915543162477917e-14	15.466304651419971	287.3101183686659	5.600809568235003	306.4044084837744	46.28002768778601	19.339883077663405	471.4017237827084	29.96020503552003	442.26400675988964	327.0385992719386	141.2319093386245	0.16889330707220546	378.52797367522334	9.80532675789242	14.209215560743328	88.78284702820632	29.515553447743088	505.7850607582596	266.6249317253351	1123.4113305309236	286.7825255374945	10.924678930464124	3.5271919010440893	21.46084856713146
S030	726.7925735598437	332.0469345821445	1856.0344750776587	38.13328380791016	457.055043948371	296.06926774661713	60.79229484821684	297.73888588365287	127.40033745894327	0.049069731377088144	318.10957288530943	3.101919295694307	132.34413694269057	1.1104671767455947	2.0055667051939223	15.426777784744745	254.76073537806926	9.46008124356517	148.160248723567	1118.1795293434723	129.29737503594075	18.597820653259763	195.4526408191291	341.66574006738654	0.12471464891590038	14.67971400163424	271.2028872500721	0.06643686719648617	1782.9646565639425	253.21906168883382	4.393807497237975	13.369148858546177	58.218883589314835	0.1196157821088619	3.108215089194574	0.6722525174276206	350.8630439637244	54.14938420372138	44.149007655472154	4.878092530118233	11.932119103248004	235.180654673543	0.17437335926356454	16.74915145698022
S031	134.84319956684178	175.66122856448936	0.0006347153287652236	7.4118615771705505	233.9326546017987	15.476923680022093	133.81329093465155	1.4829822798357957	271.45596521722825	3.636329156727375	227.85121307287207	123.12420810663731	52.05845541376924	34.80724688251798	2.8596631656391844	8.683595599482938e-05	0.2675470545473445	952.09949412319	8.21016332484799	127.78060082251288	166.08354140962095	3.4390677764023043	7.166913578612566	9.560807690639406	0.07219507236371242	266.22867688586973	1551.4284661337063	398.8409079026261	1180.2791911300299	3.49761295550695	280.51677937977644	27.330791382774464	124.19965723914346	9.33292152194349	784.3705581927964	358.54578062308036	159.71106864186248	232.6188008390916	49.14639871600022	452.28409326338476	13.606355041877261	0.05052076539056928	1100.1067318327746	314.8084129281439
S032	256.1730423710209	2.30751184133728	0.1517551834581828	268.15363948046274	594.9635031002023	0.6776309131091133	21.10159970441083	114.82907890459363	33.81505878793693	653.891714543826	20.64845946931782	2235.576273830878	33.044016180064204	1864.9266199330264	0.5297256115516701	145.90394143230947	4.422442002724609	285.65871168880665	811.6909062852017	67.54417825126961	2.3498898387781084	3.405927375132075	7.772723598754172	349.7950602685916	114.7753454674271	0.26744955248977875	2.623258425613648	9.203573521575574	0.5790707447450111	117.99474385362294	9.697186254574966	45.85528780129047	6.696006733649363	208.92331540205555	56.26091742193218	135.23274763939227	104.12898542177969	890.4503591540765	128.3576144621715	27.989726702480343	46.17915764799111	5.2685266801132284	87.24053767177772	222.94277884447644
S033	230.4760549427627	443.1706573263883	466.19491887945776	17.386825442261504	47.59293603501185	507.67042403730517	53.07931088715737	28.716643405357246	756.9719595604114	0.08235488079716778	29.10818466937647	25.778458697591457	41.61161250964048	97.17095821163896	4.346618952982752	25.112724533703883	24.45395370646398	229.66599291985173	4.187822179115611	360.506114420009	288.88287635313355	315.18446500819584	357.2072109362984	0.9692938758789711	137.53769048733784	1.8329882621229143	679.820597621247	807.8374538706529	121.05087180043434	671.9652579495898	56.0227108081413	8.68830600376853	14.178939056601536	4.013748103668425	804.596099042494	2.565999392467644	201.85172881922225	402.52104433275764	342.82565451684115	198.20498853586247	1166.1437070626826	15.853016624854927	2.7054008306249693	4.255424507838448
S034	8.913383600401014	427.19000048729424	310.77024822965654	0.23039825984023563	26.837546256155676	0.007123654542229377	0.009239260376706285	6.7442505290202455	0.01504292862974802	17.325368150961342	738.9356230403937	833.3436041801855	457.37043810041774	7.276682990762135	0.09268008817675089	290.37197052946846	576.5106715003417	6.570335656362143	38.728618057204486	0.002382596027155901	353.3745824838408	15.55985169018758	5.7494314010392005	316.77983948159476	495.21916699166604	110.64429806101043	605.8293055152578	122.55987486082316	303.91023722281216	236.38429620379802	5.4939195010247435	1122.1808165030666	20.93650536454959	4.2317106419781565	399.8568108754341	54.18006542671541	204.63663698889863	1343.0509265104517	74.50038539081801	225.04850887363133	10.166627227737427	165.68100789795946	2.437462582277113	54.342124207211775
S035	389.518484491255	0.0011041870778601011	113.04445800651008	391.66324775232295	1452.2568227027107	54.00123479733789	1.1438346918329514	8.150784717141223	97.47733135354893	18.62038514360473	0.00595748386093807	0.15613851913762342	544.9269913617848	470.37781570503006	2.6014029749379213	9.12113608665596	632.0204419685831	418.2639344445684	15.401255680347168	2027.9010735892145	434.41206137681775	0.15947498677251598	0.0873186664192225	4.344736759278611	7.351074944111754	1.523492876735863	1907.4802686047724	8.284537630077148	14.06221906393289	4.546200373056252	6.304018483005925	3.2640449534256204	0.9843663487789943	476.54558348175044	0.145165839008224	10.920288120470092	312.79253201165966	96.09597793791909	0.9222915038480759	7.824721506681483	0.14246689592882147	11.41468100442542	0.041870731339549556	43.69677024232098
